compound,orca_atom_index,element,x_angstrom,y_angstrom,z_angstrom,chelpg_charge_e,source_geometry,source_chelpg_xyz,source_output
compound_08,55,O,5.830885,2.281432,1.721304,-0.40689052,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,56,C,5.100644,1.138326,2.168611,0.01078701,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,57,H,9.665339,0.799183,-1.321859,0.31112450,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,58,H,11.246049,1.491873,-0.982643,0.34720198,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,59,H,7.911343,2.926758,0.794278,0.18050534,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,60,H,6.214459,-0.607578,-1.344731,0.13571360,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,61,H,4.980075,0.579475,-1.833962,0.21498150,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,62,H,5.055502,-1.110324,0.706971,0.00449547,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,63,H,3.293753,-2.640966,1.064143,0.21926655,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,64,H,1.226587,-3.824970,0.865345,0.03632032,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,65,H,3.852704,-4.798969,-2.686046,0.16652092,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,66,H,3.874520,-6.400120,-1.873733,0.16192143,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,67,H,2.385992,-5.798225,-2.697584,0.17300974,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,68,H,0.383500,-1.851896,-1.326141,0.16392881,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,69,H,-3.099312,-4.298058,-1.694581,0.17907555,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,70,H,-2.332978,-4.981855,-3.170601,0.16283222,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,71,H,-1.913915,-5.606161,-1.533756,0.17540872,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,72,H,-0.802437,-2.141918,1.473972,0.13115256,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,73,H,-2.802740,-2.187288,0.426464,0.12301265,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,74,H,-4.587158,-1.048911,-0.732642,0.11880210,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,75,H,-3.137557,-0.826154,-4.787141,0.19391540,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,76,H,-2.257495,-2.264892,-4.228644,0.21716544,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,77,H,-3.889959,-2.442099,-4.983587,0.17021231,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,78,H,-2.655986,1.290474,-1.189934,0.11837603,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,79,H,-5.576018,1.443395,-4.318752,0.19032960,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,80,H,-6.301156,2.720060,-3.317677,0.20745687,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,81,H,-5.082351,3.163531,-4.558054,0.17142449,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,82,H,-5.186967,1.164597,0.530563,0.04824105,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,83,H,-4.180292,5.314910,1.081109,0.18840021,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,84,H,-3.884425,5.256585,-0.668958,0.21132504,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,85,H,-5.518265,5.697699,-0.066252,0.17229613,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,86,H,-2.247856,1.304362,1.381965,0.10224752,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,87,H,-3.094881,0.867080,3.654697,0.09279141,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,88,H,-3.763534,2.383937,2.968014,0.08655608,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,89,H,-6.997543,-0.983921,2.777595,0.18622665,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,90,H,-6.924814,-1.472189,4.505010,0.17452469,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,91,H,-7.384264,0.205428,4.036026,0.18299538,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,92,H,0.958422,0.113111,0.406321,0.10286737,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,93,H,0.384150,-0.516627,3.323315,0.09759846,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,94,H,-0.784297,0.440147,2.366626,0.07231452,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,95,H,1.366396,4.461121,2.010632,0.18107179,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,96,H,2.666416,3.270082,1.696733,0.22650548,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,97,H,2.080522,3.497883,3.361681,0.18372051,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,98,H,3.105974,0.698356,1.361119,0.14166164,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,99,H,5.718546,3.392854,-0.010666,0.06863336,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,100,H,5.778387,0.297262,2.384385,0.08515650,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_08,101,H,4.554430,1.407310,3.082806,0.09106203,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/geometries/compound_08_wb97xd3_def2svp_cpcm_water_opt_min.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_08/charges/compound_08_hf_631gstar_gas_chelpg.out
compound_09,0,S,6.190131,-2.901646,1.730530,-0.50127246,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/geometries/compound_09_wb97xd3_def2svp_cpcm_water_minimum.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/charges/compound_09_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/charges/compound_09_hf_631gstar_gas_chelpg.out
compound_09,1,C,5.050184,-1.663722,1.640610,0.16367980,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/geometries/compound_09_wb97xd3_def2svp_cpcm_water_minimum.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/charges/compound_09_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/charges/compound_09_hf_631gstar_gas_chelpg.out
compound_09,2,N,4.326749,-1.241821,2.676185,-0.52200266,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/geometries/compound_09_wb97xd3_def2svp_cpcm_water_minimum.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/charges/compound_09_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/charges/compound_09_hf_631gstar_gas_chelpg.out
compound_09,3,N,4.831108,-1.037222,0.450058,0.01875997,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/geometries/compound_09_wb97xd3_def2svp_cpcm_water_minimum.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/charges/compound_09_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/charges/compound_09_hf_631gstar_gas_chelpg.out
compound_09,4,N,3.991119,0.019366,0.397817,-0.29654155,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/geometries/compound_09_wb97xd3_def2svp_cpcm_water_minimum.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/charges/compound_09_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/charges/compound_09_hf_631gstar_gas_chelpg.out
compound_09,5,C,3.695847,0.591789,-0.701252,0.25372704,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/geometries/compound_09_wb97xd3_def2svp_cpcm_water_minimum.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/charges/compound_09_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/charges/compound_09_hf_631gstar_gas_chelpg.out
compound_09,6,C,2.761791,1.768729,-0.672183,-0.35331795,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/geometries/compound_09_wb97xd3_def2svp_cpcm_water_minimum.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/charges/compound_09_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/charges/compound_09_hf_631gstar_gas_chelpg.out
compound_09,7,C,1.655075,1.590202,-1.723482,0.06020804,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/geometries/compound_09_wb97xd3_def2svp_cpcm_water_minimum.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/charges/compound_09_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/charges/compound_09_hf_631gstar_gas_chelpg.out
compound_09,8,S,0.413152,0.339758,-1.227780,-0.29326569,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/geometries/compound_09_wb97xd3_def2svp_cpcm_water_minimum.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/charges/compound_09_hf_631gstar_gas_chelpg.chelpg.xyz,/data/BIOFILM_INSILICO_SUPPORT/01_qm_orca_xtb/compound_09/charges/compound_09_hf_631gstar_gas_chelpg.out
