taskId,smiles,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,logVDss,Fu,PPB,cl-int,t0.5,cl-plasma,BCF,IGC50,LC50FM,LC50DM,f20,f30,f50,hia,MRP1,OATP1B1,OATP1B3,pgp_inh,pgp_sub,BCRP,BSEP,BBB,PAMPA,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-mouse,LM-rat,LM-human,A549,Ames,Carcinogenicity,DILI,EC,EI,FDAMDD,Genotoxicity,H-HT,HEK293,Hematotoxicity,hERG-10um,hERG,Nephrotoxicity-DI,Neurotoxicity-DI,Ototoxicity,Respiratory,ROA,RPMI-8226,SkinSen,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
0e9c5e0f5b66b3a31a234bb164744cab,CC(=O)O[C@@H]1[C@@H](OC(C)=O)[C@H](OC(C)=O)CO[C@@H]1S[C@H]1C/C(=N/NC(N)=S)[C@@H]2OC[C@H]1O2,491.1,430.1528947004416,1.141687074643545,12,3,157.0,10,3,7,14,0,20,0.5,7,1,0.214,5,0.722,55.548,0.437,"[(18, 17, 16), (23, 24, 26, 25), (17, 18, 19)]",['-'],['-'],['-'],0,0,1,0,-2.777925557899022,1.0315386674477598,0.4943640401715159,181.99586274304352,333.190410455324,6.948543165385454,3.1681300565752943,-5.489535217411033,-5.08534155177999,-0.19263720359467648,50.69839733154925,39.03575284749859,,1.4513834239233814,2.25866880734749,0.605962398497981,3.456448572340452,4.385391271749815,4.864604367290945,0.00012421607971191406,0.01174163818359375,0.6651260852813721,7.092952728271484e-05,0.9553785920143127,0.5323829650878906,0.9365116953849792,0.000881082087289542,0.9921969175338745,1.5492870488742483e-06,3.1216524803312495e-05,0.016304412856698036,0.9935262203216553,0.00014466760330833495,0.0006244187825359404,0.00029751082183793187,0.003733062883839011,7.762418476886523e-07,0.00034701547701843083,0.03124818205833435,1.8578622984932736e-05,0.0020782877691090107,0.03121621161699295,0.023826997727155685,7.766759457794592e-10,0.5166756510734558,,,0.9656914472579956,0.31838259100914,0.999459445476532,0.8476672172546387,0.9995070695877075,1.1118161637568846e-05,0.11039864271879196,0.09207326918840408,0.9993891716003418,0.9316011071205139,0.14098605513572693,0.8904585838317871,0.08532758057117462,0.0037384878378361464,0.9469541907310486,0.1508835256099701,0.66055828332901,0.031757719814777374,0.8644668459892273,0.029383080080151558,0.9999877214431763,0.0015839723637327552,0.0023173310328274965,0.00037174264434725046,0.00013560958905145526,0.006281559355556965,0.00411102082580328,0.001310698688030243,0.1046082004904747,0.0026094885542988777,0.0037054040003567934,0.6821660399436951,0.338337779045105,"[(15, 16, 17)]","[(23,)]","[(23, 24, 26, 25), (24, 26)]",['-'],"[(27,)]",['-'],"[(1, 3, 4, 17, 16, 15, 10, 11, 12), (7, 6, 5, 4, 17, 16, 15, 10, 11, 12), (7, 6, 5, 4, 17, 18, 19, 30, 29, 28, 27), (21, 22), (24, 26), (26, 24), (23, 24, 26, 25)]",['-'],0.972,0.007,0.01,0.205,0.431,0.071,0.314
