taskId,smiles,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,logVDss,Fu,PPB,cl-int,t0.5,cl-plasma,BCF,IGC50,LC50FM,LC50DM,f20,f30,f50,hia,MRP1,OATP1B1,OATP1B3,pgp_inh,pgp_sub,BCRP,BSEP,BBB,PAMPA,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-mouse,LM-rat,LM-human,A549,Ames,Carcinogenicity,DILI,EC,EI,FDAMDD,Genotoxicity,H-HT,HEK293,Hematotoxicity,hERG-10um,hERG,Nephrotoxicity-DI,Neurotoxicity-DI,Ototoxicity,Respiratory,ROA,RPMI-8226,SkinSen,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
3152d9249fddb9ea52cfc932a5ba11a8,CC(=O)OC[C@H]1O[C@H](S[C@H]2C/C(=N/NC(N)=S)[C@@H]3OC[C@H]2O3)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,851.21,758.3926478344976,1.1223869356203962,22,3,280.66,22,4,7,24,0,30,0.7333333333333333,13,1,0.092,6,0.727,85.895,0.562,"[(8, 7, 6), (13, 14, 16, 15), (7, 8, 9)]",['-'],['-'],['-'],1,0,1,1,-2.6734458171877873,1.0691604711309208,0.44693774756269544,151.38096432637178,303.53720871050075,5.738945442524087,3.830758314421979,-5.632460734161419,-5.219388404976866,-0.46609059387196594,63.413438872205404,26.314546776815263,,1.5118191974227064,1.3267529430609564,0.47470117754820373,3.3895861498196207,4.675912223077371,4.912008347674463,0.0008130669593811035,0.6074175238609314,0.9151177778840065,9.28640365600586e-05,0.9887951612472534,0.9984633922576904,0.9973053932189941,0.02340487577021122,0.9912769794464111,2.3907167800985007e-08,0.00028099483461119235,0.00010487737017683685,0.997470498085022,2.428840559787204e-07,2.2018146239588532e-07,1.0244592658636975e-06,4.585633178066928e-06,8.046637844927318e-08,5.988002538259707e-09,0.05204465985298157,6.079336339892549e-11,9.160976333077997e-05,0.021633274853229523,9.040849545272067e-05,1.2591138831704544e-14,0.9891610741615295,,,0.9925441741943359,0.3451094329357147,0.9998884201049805,0.6200954914093018,0.9998853206634521,9.45095948168273e-08,0.0010213484056293964,0.008710318244993687,0.9998642206192017,0.8493524193763733,0.05175201967358589,0.9742746353149414,0.013548471964895725,0.0003007502236869186,0.9587836265563965,0.015748895704746246,0.8469253778457642,0.00025821191957220435,0.7371272444725037,0.021567780524492264,0.9999997615814209,0.00015735896886326373,1.9177010472049005e-05,2.358738356633694e-06,3.583251952932187e-07,0.00016743371088523418,0.00030921740108169615,1.2998035572309163e-06,0.019381724298000336,8.107278699753806e-05,6.83078687870875e-05,0.6066886186599731,0.5295389890670776,"[(5, 6, 7)]","[(13,)]","[(13, 14, 16, 15), (14, 16)]",['-'],"[(17,)]",['-'],"[(1, 3, 4, 5, 6, 7, 22, 23, 24), (1, 3, 4, 5, 32, 33, 34, 52, 53, 54), (1, 3, 4, 5, 32, 33, 34, 52, 47, 48, 49), (11, 12), (14, 16), (16, 14), (13, 14, 16, 15)]",['-'],0.946,0.02,0.005,0.19,0.384,0.137,0.438
